;BUS_ID;BUS_NAME;Gen_Type;Latitude;Longitude;U_FED;REG
2030;2635.0;GUARAP-ES138;;-20.91638889;-41.7;ES;Sudeste-Centro-Oeste
2031;2636.0;MANGUI-ES138;;-20.194191;-40.294523;ES;Sudeste-Centro-Oeste
2032;2638.0;IBES---ES138;;-20.194191;-40.294523;ES;Sudeste-Centro-Oeste
2033;2639.0;ITATAP-ES138;;-20.91638889;-41.7;ES;Sudeste-Centro-Oeste
2034;2640.0;ITAPEM-ES138;;-20.91638889;-41.7;ES;Sudeste-Centro-Oeste
2035;2641.0;ITABIR-ES138;;-20.91638889;-41.7;ES;Sudeste-Centro-Oeste
2036;2642.0;ITARAN-ES069;;-19.534747;-39.801178;ES;Sudeste-Centro-Oeste
2037;2643.0;JAGTAP-ES138;;-19.534747;-39.801178;ES;Sudeste-Centro-Oeste
2038;2644.0;JAGUAR-ES138;;-19.534747;-39.801178;ES;Sudeste-Centro-Oeste
2039;2645.0;J.NEIV-ES138;;-19.534747;-39.801178;ES;Sudeste-Centro-Oeste
2040;2646.0;J.NEIV-ES069;;-19.534747;-39.801178;ES;Sudeste-Centro-Oeste
2041;2647.0;J.NEIV-ES013;;-19.534747;-39.801178;ES;Sudeste-Centro-Oeste
2042;2648.0;JAGUAR-ES069;;-19.534747;-39.801178;ES;Sudeste-Centro-Oeste
2043;2649.0;FIESA--ES138;;-19.534747;-39.801178;ES;Sudeste-Centro-Oeste
2044;2650.0;F.ALEG-ES069;;-19.534747;-39.801178;ES;Sudeste-Centro-Oeste
2045;2651.0;CARAP2-ES034;;-20.194191;-40.294523;ES;Sudeste-Centro-Oeste
2046;2652.0;ITARAN-ES138;;-19.534747;-39.801178;ES;Sudeste-Centro-Oeste
2047;2653.0;LINHAR-ES138;;-19.534747;-39.801178;ES;Sudeste-Centro-Oeste
2048;2654.0;MASCAR-ES230;;-19.501083;-40.918306;ES;Sudeste-Centro-Oeste
2049;2655.0;MASCAR-ES138;;-19.534747;-39.801178;ES;Sudeste-Centro-Oeste
2050;2656.0;ITAPER-ES138;;-20.91638889;-41.7;ES;Sudeste-Centro-Oeste
2051;2657.0;CARAP2-ES013;;-20.194191;-40.294523;ES;Sudeste-Centro-Oeste
2052;2658.0;N.VENE-ES138;;-19.534747;-39.801178;ES;Sudeste-Centro-Oeste
2053;2659.0;N.VENE-ES069;;-19.534747;-39.801178;ES;Sudeste-Centro-Oeste
2054;2660.0;GUARAP-ES034;;-20.91638889;-41.7;ES;Sudeste-Centro-Oeste
2055;2661.0;N.VENE-ES013;;-19.534747;-39.801178;ES;Sudeste-Centro-Oeste
2056;2662.0;BELGLA-ES138;;-20.194191;-40.294523;ES;Sudeste-Centro-Oeste
2057;2663.0;VRI-1Y-ES138;;-20.91638889;-41.7;ES;Sudeste-Centro-Oeste
2058;2664.0;PINHEI-ES138;;-19.534747;-39.801178;ES;Sudeste-Centro-Oeste
2059;2665.0;PIUMA--ES138;;-20.91638889;-41.7;ES;Sudeste-Centro-Oeste
2060;2666.0;PITANG-ES138;;-20.194191;-40.294523;ES;Sudeste-Centro-Oeste
2061;2667.0;PRAIA--ES138;;-20.194191;-40.294523;ES;Sudeste-Centro-Oeste
2062;2668.0;PRAIA--ES034;;-20.194191;-40.294523;ES;Sudeste-Centro-Oeste
2063;2669.0;GOIABE-ES138;;-20.194191;-40.294523;ES;Sudeste-Centro-Oeste
2064;2670.0;V.RICA-ES138;;-20.91638889;-41.7;ES;Sudeste-Centro-Oeste
2065;2671.0;LAMEIR-ES034;;-20.91638889;-41.7;ES;Sudeste-Centro-Oeste
2066;2672.0;R.BONI-ES069;;-19.534747;-39.801178;ES;Sudeste-Centro-Oeste
2067;2673.0;S.MATE-ES069;;-19.534747;-39.801178;ES;Sudeste-Centro-Oeste
2068;2674.0;SAMARC-ES138;;-20.91638889;-41.7;ES;Sudeste-Centro-Oeste
2069;2675.0;S.ROQ-PCH069;PCH;-19.534747;-39.801178;ES;Sudeste-Centro-Oeste
2070;2676.0;SGABRIPCH138;PCH;-19.534747;-39.801178;ES;Sudeste-Centro-Oeste
2071;2678.0;SMARIA-ES138;;-19.534747;-39.801178;ES;Sudeste-Centro-Oeste
2072;2679.0;S.TERE-ES069;;-19.534747;-39.801178;ES;Sudeste-Centro-Oeste
2073;2680.0;SUICA--ES138;;-19.534747;-39.801178;ES;Sudeste-Centro-Oeste
2074;2681.0;SUICA--ES069;;-19.534747;-39.801178;ES;Sudeste-Centro-Oeste
2075;2682.0;TUBAR1-ES138;;-20.194191;-40.294523;ES;Sudeste-Centro-Oeste
2076;2683.0;TUBAR2-ES138;;-20.194191;-40.294523;ES;Sudeste-Centro-Oeste
2077;2684.0;TUBAR3-ES138;;-20.194191;-40.294523;ES;Sudeste-Centro-Oeste
2078;2685.0;ARACAT-ES138;;-20.91638889;-41.7;ES;Sudeste-Centro-Oeste
2079;2686.0;M.ITA--ES069;;-20.91638889;-41.7;ES;Sudeste-Centro-Oeste
2080;2687.0;ALEGREPCH069;PCH;-20.91638889;-41.7;ES;Sudeste-Centro-Oeste
2081;2688.0;MARMOR-ES069;;-20.91638889;-41.7;ES;Sudeste-Centro-Oeste
2082;2689.0;MIMOSO-ES069;;-20.91638889;-41.7;ES;Sudeste-Centro-Oeste
2083;2690.0;ROSAL--ES069;;-20.91638889;-41.7;ES;Sudeste-Centro-Oeste
2084;2694.0;JNEIV2-ES000;;-19.534747;-39.801178;ES;Sudeste-Centro-Oeste
2085;2695.0;NVENEC-ES000;;-19.534747;-39.801178;ES;Sudeste-Centro-Oeste
2086;2696.0;ROSAL-UHE002;UHE;-20.91638889;-41.7;ES;Sudeste-Centro-Oeste
2087;2698.0;NVEN-B-ES013;;-19.534747;-39.801178;ES;Sudeste-Centro-Oeste
2088;2699.0;ITAPOA-ES138;;-20.194191;-40.294523;ES;Sudeste-Centro-Oeste
2089;2700.0;BOMJAR-SC138;;-26.86194444;-52.39305556;SC;Sul
2090;2701.0;PTESER-SC138;;-26.86194444;-52.39305556;SC;Sul
2091;2702.0;PLANOA-SC069;;-26.86194444;-52.39305556;SC;Sul
2092;2703.0;STALAU-SC069;;-26.86194444;-52.39305556;SC;Sul
2093;2704.0;BOMJAR-SC034;;-26.86194444;-52.39305556;SC;Sul
2094;2705.0;FLORSE-SC069;;-26.86194444;-52.39305556;SC;Sul
2095;2706.0;DESTER-SC138;;-26.86194444;-52.39305556;SC;Sul
2096;2707.0;ARARAN-SC069;;-26.86194444;-52.39305556;SC;Sul
2097;2709.0;BIGQBO-SC138;;-26.86194444;-52.39305556;SC;Sul
2098;2710.0;BLUGAR-SC138;;-26.86194444;-52.39305556;SC;Sul
2099;2711.0;BLUGAR-SC069;;-26.86194444;-52.39305556;SC;Sul
2100;2712.0;BLUME2-SC138;;-26.86194444;-52.39305556;SC;Sul
2101;2713.0;BLUME2-SC069;;-26.86194444;-52.39305556;SC;Sul
